Date,Transaction Description,Amount,Category,Company,Account Type,Expense By Category,Revenue By Category
2019-11-07 00:00:00,"'1609 06NOV19 C , WICKES MERTON , MERTON GB",-19.35,Garden Supplies and Materials Purchase,Gbs london ltd,Current account  ,-19.35,0
2019-11-08 00:00:00,'000028,-1000,Cheque,Gbs london ltd,Current account  ,-10500,0
2019-11-11 00:00:00,"'RAHMAN A AND T , BATHROOM EXPENSES , VIA MOBILE - LVP",177.28,Bath Construction,Gbs london ltd,Current account  ,0,678.05
2019-11-13 00:00:00,"'CLOSE-BRIGHTSIDEVA, 72166028",-42.7,Insurance,Gbs london ltd,Current account  ,-805.22,0
2019-11-15 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-88KXR",-30,Sage Business Cloud Subscription,Gbs london ltd,Current account  ,-1530,0
2019-11-18 00:00:00,"'MAQBOOL AHMAD , VAN AU08 SGV , VIA MOBILE - LVP , FP 16/11/19 10 , 31204501424962000N",-300,Expense,Gbs london ltd,Current account  ,-4125,0
2019-11-19 00:00:00,"'RAHMAN A AND T , BATHROOM EXPENSE 2, VIA MOBILE - LVP",307.12,Bath Construction,Gbs london ltd,Current account  ,0,678.05
2019-11-25 00:00:00,"'RAHMAN A AND T , BATHROOM PAYMENT , VIA MOBILE - LVP",500,Revenue by Bathroom,Gbs london ltd,Current account  ,0,750
2019-11-25 00:00:00,"'MUNAWAR NADEEM , PLUMBING WORK , VIA MOBILE - LVP",-200,Plumbing Charges,Gbs london ltd,Current account  ,-200,0
2019-11-27 00:00:00,"'RAHMAN A AND T , LAST BATH EXPENSES, VIA MOBILE - LVP",193.65,Bath Construction,Gbs london ltd,Current account  ,0,678.05
2019-11-27 00:00:00,"'RAHMAN A AND T , BATHROOM PAYMENT , VIA MOBILE - LVP",250,Revenue by Bathroom,Gbs london ltd,Current account  ,0,750
2019-11-29 00:00:00,"'AMA UK LOND MOSQUE, BF0034 , FP 29/11/19 0304 , 40030432429418000N, BF0034",1630.08,Revenue by Construction,Gbs london ltd,Current account  ,0,22991.08
2019-11-29 00:00:00,'01NOV-A/C 73854786,-5.6,Service Charges,Gbs london ltd,Current account  ,-206.98,0
2019-12-02 00:00:00,"'DVLA-AU08SGV , 000000000034351566",-22.75,Driver & Vehicle License Charges,Gbs london ltd,Current account  ,-601.66,0
2019-12-03 00:00:00,"'H3G , 929524782003291119",-9.22,Telecommunication Subscription,Gbs london ltd,Current account  ,-298.42,0
2019-12-06 00:00:00,"'AMA UK LOND MOSQUE, BF0035 , FP 06/12/19 0301 , 47030103933097000N, BF0035",300,Revenue by Construction,Gbs london ltd,Current account  ,0,22991.08
2019-12-10 00:00:00,"'1609 09DEC19 , PAYE , GLASGOW GB",-365.96,Tax on Employees Income,Gbs london ltd,Current account  ,-1022.68,0
2019-12-11 00:00:00,'000029,-1500,Cheque,Gbs london ltd,Current account  ,-10500,0
2019-12-16 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-88KXR",-30,Sage Business Cloud Subscription,Gbs london ltd,Current account  ,-1530,0
2019-12-30 00:00:00,"'NW BUSINESS CREDIT, 5473679039211188 , INITIAL PAYMENT",-696.62,Subscription,Gbs london ltd,Current account  ,-10922.73,0
2019-12-31 00:00:00,'29NOV-A/C 73854786,-5.6,Service Charges,Gbs london ltd,Current account  ,-206.98,0
2020-01-02 00:00:00,"'DVLA-AU08SGV , 000000000034351566",-22.75,Driver & Vehicle License Charges,Gbs london ltd,Current account  ,-601.66,0
2020-01-02 00:00:00,"'H3G , 929524782003301219",-9.22,Telecommunication Subscription,Gbs london ltd,Current account  ,-298.42,0
2020-01-03 00:00:00,"'AMA UK LOND MOSQUE, BF0036 , FP 03/01/20 0301 , 36030130932083000N, BF0036",900,Revenue by Construction,Gbs london ltd,Current account  ,0,22991.08
2020-01-10 00:00:00,'000030,-1000,Cheque,Gbs london ltd,Current account  ,-10500,0
2020-01-13 00:00:00,"'CLOSE-BRIGHTSIDEVA, 72166028",-41.74,Insurance,Gbs london ltd,Current account  ,-805.22,0
2020-01-15 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-88KXR",-30,Sage Business Cloud Subscription,Gbs london ltd,Current account  ,-1530,0
2020-01-17 00:00:00,"'AMA UK LOND MOSQUE, BF0037-38 , FP 17/01/20 0301 , 02030119704173000N, BF0037-38",2242.07,Revenue by Construction,Gbs london ltd,Current account  ,0,22991.08
2020-01-24 00:00:00,"'MAJLIS ANSARULLAH , ANSARULLAH UK/ADVA, FP 24/01/20 0235 , 29023214453783000N, ANSARULLAH UK/ADVA",1000,Revenue,Gbs london ltd,Current account  ,0,7945.33
2020-01-24 00:00:00,"'AMA UK LOND MOSQUE, BF0039 , FP 24/01/20 0301 , 08030126052231000N, BF0039",1080,Revenue by Construction,Gbs london ltd,Current account  ,0,22991.08
2020-01-24 00:00:00,'000031,-1500,Cheque,Gbs london ltd,Current account  ,-10500,0
2020-01-28 00:00:00,"'1609 27JAN20 , PAYE , GLASGOW GB",-431.4,Tax on Employees Income,Gbs london ltd,Current account  ,-1022.68,0
2020-01-28 00:00:00,"'NW BUSINESS CREDIT, 5473679039211188",-362.47,Subscription,Gbs london ltd,Current account  ,-10922.73,0
2020-01-31 00:00:00,'03JAN-A/C 73854786,-5,Service Charges,Gbs london ltd,Current account  ,-206.98,0
2020-02-03 00:00:00,"'DVLA-AU08SGV , 000000000034351566",-22.75,Driver & Vehicle License Charges,Gbs london ltd,Current account  ,-601.66,0
2020-02-03 00:00:00,"'H3G , 929524782003300120",-9.22,Telecommunication Subscription,Gbs london ltd,Current account  ,-298.42,0
2020-02-10 00:00:00,'000032,-1500,Cheque,Gbs london ltd,Current account  ,-10500,0
2020-02-13 00:00:00,"'CLOSE-BRIGHTSIDEVA, 72166028",-41.73,Insurance,Gbs london ltd,Current account  ,-805.22,0
2020-02-17 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-88KXR",-30,Sage Business Cloud Subscription,Gbs london ltd,Current account  ,-1530,0
2020-02-18 00:00:00,"'MAJLIS ANSARULLAH , FH/SAIN/SALIM/LABO, FP 18/02/20 0233 , 20023148407071000N, FH/SAIN/SALIM/LABO",2000,Revenue,Gbs london ltd,Current account  ,0,7945.33
2020-02-25 00:00:00,"'MAJLIS ANSARULLAH , FH/MATRIAL/ANSARUL, FP 25/02/20 0236 , 64023209559940000N, FH/MATRIAL/ANSARUL",1664.52,Revenue,Gbs london ltd,Current account  ,0,7945.33
2020-02-26 00:00:00,"'ANJUM K U , SADR DRIV W REPAIR, VIA MOBILE - LVP",200,Unclassified,Gbs london ltd,Current account  ,0,7700
2020-02-28 00:00:00,'31JAN-A/C 73854786,-5,Service Charges,Gbs london ltd,Current account  ,-206.98,0
2020-02-28 00:00:00,"'NW BUSINESS CREDIT, 5473679039211188",-1306.12,Subscription,Gbs london ltd,Current account  ,-10922.73,0
2020-03-02 00:00:00,"'MAJLIS ANSARULLAH , FH/MATERIAL/R NASI, FP 02/03/20 0135 , 51013540149231000N, FH/MATERIAL/R NASI",720.81,Revenue,Gbs london ltd,Current account  ,0,7945.33
2020-03-02 00:00:00,"'DVLA-AU08SGV , 000000000034351566",-22.75,Driver & Vehicle License Charges,Gbs london ltd,Current account  ,-601.66,0
2020-03-04 00:00:00,'000033,-2000,Cheque,Gbs london ltd,Current account  ,-10500,0
2020-03-04 00:00:00,"'H3G , 929524782003020320",-9.22,Telecommunication Subscription,Gbs london ltd,Current account  ,-298.42,0
2020-03-13 00:00:00,"'CLOSE-BRIGHTSIDEVA, 72166028",-41.74,Insurance,Gbs london ltd,Current account  ,-805.22,0
2020-03-16 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-88KXR",-30,Sage Business Cloud Subscription,Gbs london ltd,Current account  ,-1530,0
2020-03-20 00:00:00,"'AMA UK LOND MOSQUE, INV BF0040 , FP 20/03/20 0302 , 27030142596883000N, INV BF0040",130,Revenue by Construction,Gbs london ltd,Current account  ,0,22991.08
2020-03-27 00:00:00,"'AMA UK LOND MOSQUE, INV BF0041 , FP 27/03/20 0301 , 16030119662288000N, INV BF0041",1660,Revenue by Construction,Gbs london ltd,Current account  ,0,22991.08
2020-03-30 00:00:00,"'NW BUSINESS CREDIT, 5473679039211188",-1858.54,Subscription,Gbs london ltd,Current account  ,-10922.73,0
2020-03-31 00:00:00,'28FEB A/C 73854786,-5,Service Charges,Gbs london ltd,Current account  ,-206.98,0
2020-04-01 00:00:00,"'DVLA-AU08SGV , 000000000034351566",-22.75,Driver & Vehicle License Charges,Gbs london ltd,Current account  ,-601.66,0
2020-04-02 00:00:00,"'H3G , 929524782003310320",-9.22,Telecommunication Subscription,Gbs london ltd,Current account  ,-298.42,0
2020-04-08 00:00:00,"'1609 07APR20 , HMRC TPS , GLASGOW GB",-1331.23,Telephone Payment Service Charges,Gbs london ltd,Current account  ,-2331.83,0
2020-04-14 00:00:00,"'CLOSE-BRIGHTSIDEVA, 72166028",-41.74,Insurance,Gbs london ltd,Current account  ,-805.22,0
2020-04-15 00:00:00,"'AMA UK LOND MOSQUE, INV BF0042 , FP 15/04/20 0301 , 60030057605939000N, INV BF0042",1302.18,Revenue by Construction,Gbs london ltd,Current account  ,0,22991.08
2020-04-15 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-88KXR",-30,Sage Business Cloud Subscription,Gbs london ltd,Current account  ,-1530,0
2020-04-28 00:00:00,"'NW BUSINESS CREDIT, 5473679039211188",-288.91,Subscription,Gbs london ltd,Current account  ,-10922.73,0
2020-04-29 00:00:00,"'HMRC JRS GRANT , 475PB01217316",3443.16,Coronavirus Job Retention Scheme Grant,Gbs london ltd,Current account  ,0,40495.9
2020-04-30 00:00:00,'03APR A/C 73854786,-4.2,Service Charges,Gbs london ltd,Current account  ,-206.98,0
2020-05-01 00:00:00,"'DVLA-AU08SGV , 000000000034351566",-22.75,Driver & Vehicle License Charges,Gbs london ltd,Current account  ,-601.66,0
2020-05-04 00:00:00,"'H3G , 929524782003300420",-9.22,Telecommunication Subscription,Gbs london ltd,Current account  ,-298.42,0
2020-05-13 00:00:00,"'CLOSE-BRIGHTSIDEVA, 72166028",-41.74,Insurance,Gbs london ltd,Current account  ,-805.22,0
2020-05-15 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-88KXR",-30,Sage Business Cloud Subscription,Gbs london ltd,Current account  ,-1530,0
2020-05-22 00:00:00,"'ATIYAH RANA , GBS MAR/APR PAY , VIA ONLINE - PYMT , FP 22/05/20 10 , 57172340597098000N",-3000,Expense,Gbs london ltd,Current account  ,-4125,0
2020-05-28 00:00:00,'LOAN DISBURSAL,10000,Loan Disbursement,Gbs london ltd,Current account  ,0,10000
2020-05-28 00:00:00,"'HMRC JRS GRANT , 475PB01217316",1721.58,Coronavirus Job Retention Scheme Grant,Gbs london ltd,Current account  ,0,40495.9
2020-05-28 00:00:00,"'NW BUSINESS CREDIT, 5473679039211188",-22.5,Subscription,Gbs london ltd,Current account  ,-10922.73,0
2020-05-29 00:00:00,'01MAY A/C 73854786,-2.45,Service Charges,Gbs london ltd,Current account  ,-206.98,0
2020-06-01 00:00:00,"'ATIYAH RANA , GBS MAY PAY , VIA ONLINE - PYMT , FP 31/05/20 10 , 15134821429724000N",-1600,Salary,Gbs london ltd,Current account  ,-35023.76,0
2020-06-01 00:00:00,"'MUHAMMAD BASHARAT , FACE MASK , VIA MOBILE - LVP , FP 31/05/20 10 , 47133411047167000N",-175,Expense,Gbs london ltd,Current account  ,-4125,0
2020-06-01 00:00:00,"'DVLA-AU08SGV , 000000000034351566",-22.75,Driver & Vehicle License Charges,Gbs london ltd,Current account  ,-601.66,0
2020-06-02 00:00:00,"'H3G , 929524782003290520",-9.22,Telecommunication Subscription,Gbs london ltd,Current account  ,-298.42,0
2020-06-08 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-88KXR",-45,Sage Business Cloud Subscription,Gbs london ltd,Current account  ,-1530,0
2020-06-15 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-88KXR",-30,Sage Business Cloud Subscription,Gbs london ltd,Current account  ,-1530,0
2020-06-15 00:00:00,"'CLOSE-BRIGHTSIDEVA, 72166028",-41.74,Insurance,Gbs london ltd,Current account  ,-805.22,0
2020-06-25 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-88KXR",-180,Sage Business Cloud Subscription,Gbs london ltd,Current account  ,-1530,0
2020-06-29 00:00:00,"'NW BUSINESS CREDIT, 5473679039211188",-22.26,Subscription,Gbs london ltd,Current account  ,-10922.73,0
2020-06-30 00:00:00,"'HMRC JRS GRANT , 475PB01217316",1721.58,Coronavirus Job Retention Scheme Grant,Gbs london ltd,Current account  ,0,40495.9
2020-06-30 00:00:00,'29MAY A/C 73854786,-2.1,Service Charges,Gbs london ltd,Current account  ,-206.98,0
2020-07-02 00:00:00,"'DVLA-AU08SGV , 000000000034351566",-23.27,Driver & Vehicle License Charges,Gbs london ltd,Current account  ,-601.66,0
2020-07-03 00:00:00,"'H3G , 929524782003010720",-9.22,Telecommunication Subscription,Gbs london ltd,Current account  ,-298.42,0
2020-07-10 00:00:00,"'AMA UK LOND MOSQUE, BF0043 , FP 10/07/20 0807 , 14080700149113000N, BF0043",1529.7,Revenue by Construction,Gbs london ltd,Current account  ,0,22991.08
2020-07-13 00:00:00,"'ATIYAH RANA , GBS JUNE PAY , VIA ONLINE - PYMT , FP 10/07/20 10 , 12211309976111000N",-1600,Salary,Gbs london ltd,Current account  ,-35023.76,0
2020-07-13 00:00:00,"'KHALIL AHMAD , FREEZE KIT , VIA MOBILE - LVP , FP 11/07/20 10 , 07205716045425000N",-150,Expense,Gbs london ltd,Current account  ,-4125,0
2020-07-13 00:00:00,"'CLOSE-BRIGHTSIDEVA, 72166028",-41.74,Insurance,Gbs london ltd,Current account  ,-805.22,0
2020-07-15 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-88KXR",-30,Sage Business Cloud Subscription,Gbs london ltd,Current account  ,-1530,0
2020-07-28 00:00:00,"'NW BUSINESS CREDIT, 5473679039211188",-144.34,Subscription,Gbs london ltd,Current account  ,-10922.73,0
2020-07-30 00:00:00,"'HMRC JRS GRANT , 475PB01217316",1721.58,Coronavirus Job Retention Scheme Grant,Gbs london ltd,Current account  ,0,40495.9
2020-07-31 00:00:00,'03JUL-A/C 73854786,-4.2,Service Charges,Gbs london ltd,Current account  ,-206.98,0
2020-08-03 00:00:00,"'ATIYAH RANA , GBS JULY PAY , VIA ONLINE - PYMT , FP 01/08/20 10 , 61141557223090000N",-1600,Salary,Gbs london ltd,Current account  ,-35023.76,0
2020-08-03 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-88KXR",-30,Sage Business Cloud Subscription,Gbs london ltd,Current account  ,-1530,0
2020-08-03 00:00:00,"'DVLA-AU08SGV , 000000000034351566",-23.18,Driver & Vehicle License Charges,Gbs london ltd,Current account  ,-601.66,0
2020-08-03 00:00:00,"'H3G , 929524782003300720",-9.22,Telecommunication Subscription,Gbs london ltd,Current account  ,-298.42,0
2020-08-13 00:00:00,"'CLOSE-BRIGHTSIDEVA, 72166028",-41.74,Insurance,Gbs london ltd,Current account  ,-805.22,0
2020-08-17 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-88KXR",-30,Sage Business Cloud Subscription,Gbs london ltd,Current account  ,-1530,0
2020-08-24 00:00:00,"'LMC CARS LTD , HN66ZJE , VIA ONLINE - PYMT , FP 22/08/20 10 , 40141034736007000N",-8600,Vehicle Purchase Payment,Gbs london ltd,Current account  ,-8600,0
2020-08-25 00:00:00,"'EUROPEAN METAL REC, 3492066 , FP 25/08/20 0806 , 59080606699547000R, 3492066",96,Metal Recycling Payment Received,Gbs london ltd,Current account  ,0,96
2020-08-25 00:00:00,"'1609 24AUG20 , BRIGHTSIDE INS. , SERVIC , BRISTOL GB",-139.88,Insurance,Gbs london ltd,Current account  ,-805.22,0
2020-08-28 00:00:00,'31JUL A/C 73854786,-2.45,Service Charges,Gbs london ltd,Current account  ,-206.98,0
2020-08-28 00:00:00,"'NW BUSINESS CREDIT, 5473679039211188",-179.79,Subscription,Gbs london ltd,Current account  ,-10922.73,0
2020-09-01 00:00:00,"'HMRC JRS GRANT , 475PB01217316",1600,Coronavirus Job Retention Scheme Grant,Gbs london ltd,Current account  ,0,40495.9
2020-09-02 00:00:00,"'H3G , 929524782003280820",-14,Telecommunication Subscription,Gbs london ltd,Current account  ,-298.42,0
2020-09-03 00:00:00,"'DESI BUILDING , 215 WESTERNRD LOFT, VIA ONLINE - PYMT , FP 03/09/20 10 , 12175733713117000N",-111.27,Building materials and Supplies purchase,Gbs london ltd,Current account  ,-4814.96,0
2020-09-04 00:00:00,"'DESI BUILDING , INV 2493 , VIA ONLINE - PYMT , FP 03/09/20 10 , 52214725111290000N",-1527.72,Building materials and Supplies purchase,Gbs london ltd,Current account  ,-4814.96,0
2020-09-09 00:00:00,"'DESI BUILDING , INV 2564 , VIA ONLINE - PYMT , FP 08/09/20 10 , 60201946652226000N",-2392.62,Building materials and Supplies purchase,Gbs london ltd,Current account  ,-4814.96,0
2020-09-09 00:00:00,"'DESI BUILDING , INV 2523 , VIA ONLINE - PYMT , FP 08/09/20 10 , 40201558877030000N",-783.35,Building materials and Supplies purchase,Gbs london ltd,Current account  ,-4814.96,0
2020-09-09 00:00:00,"'DVLA-HN66ZJE , 000000000041490427, INITIAL PAYMENT",-46.45,Driver & Vehicle License Charges,Gbs london ltd,Current account  ,-601.66,0
2020-09-14 00:00:00,"'CLOSE-BRIGHTSIDEVA, 72166028",-41.74,Insurance,Gbs london ltd,Current account  ,-805.22,0
2020-09-15 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-88KXR",-30,Sage Business Cloud Subscription,Gbs london ltd,Current account  ,-1530,0
2020-09-28 00:00:00,"'AMA UK LOND MOSQUE, INV BF0044 , FP 28/09/20 0137 , 14013150643368000N, INV BF0044",2053.95,Revenue by Construction,Gbs london ltd,Current account  ,0,22991.08
2020-09-28 00:00:00,"'NW BUSINESS CREDIT, 5473679039211188",-647.45,Subscription,Gbs london ltd,Current account  ,-10922.73,0
2020-09-30 00:00:00,'28AUG A/C 73854786,-3.5,Service Charges,Gbs london ltd,Current account  ,-206.98,0
2020-03-31 00:00:00,'31MAR GRS 53689968,0.14,Share Capital,Cup of jojo ltd,Savings accounts  ,0,0.84
2020-04-30 00:00:00,'30APR-GRS 53689968,0.13,Share Capital,Cup of jojo ltd,Savings accounts  ,0,0.84
2020-05-29 00:00:00,'29MAY-GRS 53689968,0.12,Share Capital,Cup of jojo ltd,Savings accounts  ,0,0.84
2020-06-30 00:00:00,'30JUN-GRS 53689968,0.01,Share Capital,Cup of jojo ltd,Savings accounts  ,0,0.84
2020-07-23 00:00:00,"'TO A/C 53689941, VIA MOBILE - XFER",-375,Paid via XFER,Cup of jojo ltd,Savings accounts  ,-17150,0
2020-07-24 00:00:00,"'TO A/C 53689941, VIA MOBILE - XFER",-400,Paid via XFER,Cup of jojo ltd,Savings accounts  ,-17150,0
2020-07-31 00:00:00,'31JUL GRS 53689968,0.01,Share Capital,Cup of jojo ltd,Savings accounts  ,0,0.84
2020-09-01 00:00:00,"'FROM A/C 53689941, VIA MOBILE - XFER",1000,Sales via XFER,Cup of jojo ltd,Savings accounts  ,0,4030
2020-09-30 00:00:00,'30SEP-GRS 53689968,0.01,Share Capital,Cup of jojo ltd,Savings accounts  ,0,0.84
2020-03-31 00:00:00,'31MAR GRS 53689968,0.14,Share Capital,Cup of jojo ltd,Savings account   ,0,0.84
2020-04-30 00:00:00,'30APR-GRS 53689968,0.13,Share Capital,Cup of jojo ltd,Savings account   ,0,0.84
2020-05-29 00:00:00,'29MAY-GRS 53689968,0.12,Share Capital,Cup of jojo ltd,Savings account   ,0,0.84
2020-06-30 00:00:00,'30JUN-GRS 53689968,0.01,Share Capital,Cup of jojo ltd,Savings account   ,0,0.84
2020-07-23 00:00:00,"'TO A/C 53689941, VIA MOBILE - XFER",-375,Paid via XFER,Cup of jojo ltd,Savings account   ,-17150,0
2020-07-24 00:00:00,"'TO A/C 53689941, VIA MOBILE - XFER",-400,Paid via XFER,Cup of jojo ltd,Savings account   ,-17150,0
2020-07-31 00:00:00,'31JUL GRS 53689968,0.01,Share Capital,Cup of jojo ltd,Savings account   ,0,0.84
2020-09-01 00:00:00,"'FROM A/C 53689941, VIA MOBILE - XFER",1000,Sales via XFER,Cup of jojo ltd,Savings account   ,0,4030
2020-09-30 00:00:00,'30SEP-GRS 53689968,0.01,Share Capital,Cup of jojo ltd,Savings account   ,0,0.84
2020-03-02 00:00:00,"'M LERCH , LISA LERCH , FP 01/03/20 1638 , 300000000575825429",150,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-03-03 00:00:00,"'TO A/C 84125330, VIA MOBILE - XFER",-300,Paid via XFER,Cup of jojo ltd,Current account,-17150,0
2020-03-04 00:00:00,"'FROM A/C 84190701, VIA MOBILE - XFER",655,Sales via XFER,Cup of jojo ltd,Current account,0,4030
2020-03-04 00:00:00,"'ACC-NWESTPLAT , 552213******2530 , VIA MOBILE - PYMT , FP 04/03/20 10 , 19132344676169000N",-300,Expense,Cup of jojo ltd,Current account,-3528.27,0
2020-03-05 00:00:00,"'HOWES Z , ZH PPL ADDING LIFE, FP 04/03/20 1955 , RP4679965181945700",150,Sales,Cup of jojo ltd,Current account,0,150
2020-03-09 00:00:00,"'STONE LJ , LINDA STONE ART , VIA MOBILE - LVP",161,Sales of Art,Cup of jojo ltd,Current account,0,1897
2020-03-10 00:00:00,"'V SMITH , TRACY X 5 CLASS , FP 09/03/20 2201 , 600000000575407602",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-03-12 00:00:00,"'TO A/C 84125330, VIA MOBILE - XFER",-400,Paid via XFER,Cup of jojo ltd,Current account,-17150,0
2020-03-12 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-K8XV5, INITIAL PAYMENT",-25,Sage Business Cloud Subscription,Cup of jojo ltd,Current account,-1350,0
2020-03-16 00:00:00,"'R FOX , RACHEL FOX , FP 14/03/20 1242 , 600000000577156110",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-03-16 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-K8XV5",-65,Sage Business Cloud Subscription,Cup of jojo ltd,Current account,-1350,0
2020-03-18 00:00:00,"'TO A/C 84125330, VIA MOBILE - XFER",-300,Paid via XFER,Cup of jojo ltd,Current account,-17150,0
2020-03-19 00:00:00,"'OASIS CHILDCARE CE, OASIS CHILDCARE , FP 19/03/20 1548 , 500000000579112108",140,Unclassified,Cup of jojo ltd,Current account,0,5035.64
2020-03-23 00:00:00,"'G WILDER , CANVAS , FP 23/03/20 1057 , 400000000584898655",11,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-03-24 00:00:00,"'M AND S CAR INS BISL , 131459441282860198",-24.09,Insurance,Cup of jojo ltd,Current account,-355.37,0
2020-03-26 00:00:00,"'2967 24MAR20 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-20.39,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2020-03-31 00:00:00,"'2967 30MAR20 , PAYPAL , *ZOOMVIDEOCO , 4029357733 US",-14.39,Zoom Subscription,Cup of jojo ltd,Current account,-201.46,0
2020-04-02 00:00:00,"'2967 01APR20 , WWW.ARTSUPP , LIES.CO.UK , INTERNET GB",-59.85,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2020-04-03 00:00:00,"'2967 02APR20 , PAYPAL *WANDERLUST, 35314369001 GB",-2.53,Online Class Charges,Cup of jojo ltd,Current account,-2.53,0
2020-04-06 00:00:00,"'NEAL AJ , ART CLASS , FP 06/04/20 1620 , RP4679968600964500",125,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2020-04-06 00:00:00,"'2967 03APR20 , WWW.ARTSUPP , LIES.CO.UK , INTERNET GB",-110.21,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2020-04-07 00:00:00,"'SCOLA DK+JM , ART LESSONS , FP 06/04/20 2305 , RP4679968629259700",125,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2020-04-14 00:00:00,"'G WILDER , FRIDAY CLASSES , FP 11/04/20 0919 , 300000000590673295",125,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
